game_id,critic_score,user_score
14562,,
14563,,
14564,,
14565,,
14566,,
14567,,
14568,6.4,
14569,6.0,
14570,,
14571,,
14572,,
14573,,
14574,,
14575,,
14576,,
14577,,
14578,,
14579,6.5,
14580,,
14581,6.9,
14582,,
14583,7.0,
14584,,
14585,,
14586,8.8,
14587,7.0,
14588,,
14589,7.7,7.6
14590,3.5,
14591,,
14592,,
14593,7.2,7.5
14594,5.0,
14595,,
14596,,
14597,,
14598,7.1,
14599,,
14600,5.7,
14601,5.6,
14602,,
14603,,
14604,,
14605,,
14606,6.6,
14607,,
14608,,
14609,,
14610,1.7,
14611,,
14612,,
14613,5.1,
14614,3.3,
14615,,
14616,,
14617,6.0,
14618,,
14619,,
14620,,
14621,,
14622,,
14623,3.6,
14624,5.5,
14625,8.3,8.7
14626,,
14627,,
14628,,
14629,,
14630,8.0,
14631,2.5,
14632,,
14633,,
14634,8.5,
14635,,
14636,,
14637,,
14638,,
14639,,
14640,6.0,
14641,,
14642,,
14643,6.7,7.0
14644,5.0,
14645,,
14646,7.5,
14647,,
14648,,
14649,8.0,
14650,7.0,
14651,7.0,
14652,,
14653,,
14654,,
14655,,
14656,,
14657,,
14658,,
14659,6.6,5.9
14660,,
14661,,
14662,6.5,
14663,5.5,
14664,,
14665,,
14666,5.0,
14667,4.5,
14668,7.7,
14669,,
14670,,
14671,6.9,
14672,,
14673,,
14674,,
14675,,
14676,,
14677,9.0,
14678,6.5,
14679,,
14680,9.0,7.5
14681,,
14682,,
14683,,
14684,7.4,
14685,,
14686,,
14687,5.4,
14688,,
14689,,
14690,,
14691,5.2,
14692,,
14693,,
14694,,
14695,,
14696,,
14697,,
14698,,
14699,,
14700,4.8,4.3
14701,,
14702,5.4,5.4
14703,,
14704,8.0,
14705,3.0,
14706,8.2,
14707,,
14708,7.9,
14709,,
14710,,
14711,5.0,
14712,6.0,
14713,,
14714,7.0,6.7
14715,8.5,
14716,8.4,
14717,7.6,6.9
14718,,
14719,,
14720,7.2,
14721,,
14722,7.9,
14723,,
14724,6.9,
14725,4.0,
14726,,
14727,,
14728,,
14729,,
14730,,
14731,8.5,
14732,2.0,
14733,,
14734,,
14735,6.7,
14736,6.5,
14737,5.5,
14738,,
14739,,
14740,,
14741,7.5,7.9
14742,7.0,
14743,7.0,7.5
14744,7.8,
14745,,
14746,7.0,
14747,,
14748,,
14749,,
14750,,
14751,,
14752,6.4,
14753,,
14754,5.0,
14755,,
14756,4.5,5.6
14757,6.6,
14758,,
14759,,
14760,,
14761,,
14762,,
14763,7.6,
14764,4.5,
14765,6.8,7.3
14766,8.2,6.8
14767,,
14768,,
14769,8.3,8.1
14770,,
14771,4.0,
14772,4.5,5.8
14773,,
14774,7.5,5.9
14775,,
14776,2.9,
14777,,
14778,,
14779,5.0,7.1
14780,,
14781,,
14782,,
14783,,
14784,,
14785,8.4,
14786,,
14787,7.2,
14788,,
14789,,
14790,,
14791,,
14792,6.1,6.6
14793,,
14794,6.6,6.7
14795,7.5,
14796,,
14797,5.0,
14798,8.0,
14799,7.3,
14800,7.6,5.5
14801,7.8,
14802,,
14803,,
14804,,
14805,,
14806,,
14807,,
14808,7.8,
14809,,
14810,7.5,
14811,,
14812,,
14813,5.5,
14814,7.0,6.8
14815,3.5,
14816,,
14817,8.0,7.5
14818,,
14819,4.0,
14820,,
14821,,
14822,,
14823,,
14824,,
14825,,
14826,7.5,7.2
14827,,
14828,,
14829,,
14830,,
14831,,
14832,,
14833,7.0,
14834,8.1,
14835,6.8,
14836,,
14837,,
14838,,
14839,6.0,4.0
14840,9.3,8.0
14841,,
14842,,
14843,,
14844,,
14845,,
14846,,
14847,,
14848,7.6,7.1
14849,,
14850,,
14851,,
14852,,
14853,,
14854,7.3,
14855,,
14856,,
14857,6.5,
14858,8.5,
14859,6.7,
14860,7.4,8.5
14861,7.1,
14862,,
14863,5.5,6.5
14864,,
14865,7.7,6.6
14866,,
14867,4.4,
14868,,
14869,,
14870,,
14871,,
14872,,
14873,,
14874,7.5,
14875,4.0,
14876,,
14877,6.0,
14878,,
14879,,
14880,,
14881,,
14882,8.5,
14883,8.6,
14884,7.0,
14885,3.5,
14886,7.0,
14887,2.0,
14888,,
14889,,
14890,,
14891,7.3,
14892,,
14893,,
14894,,
14895,,
14896,,
14897,,
14898,4.9,
14899,,
14900,,
14901,5.1,
14902,5.2,
14903,,
14904,,
14905,5.1,
14906,,
14907,,
14908,7.9,
14909,,
14910,5.0,
14911,,
14912,,
14913,9.0,
14914,,
14915,7.5,8.2
14916,,
14917,6.8,
14918,,
14919,4.9,
14920,,
14921,,
14922,,
14923,,
14924,7.3,
14925,,
14926,,
14927,,
14928,5.5,
14929,7.9,
14930,5.1,
14931,4.9,
14932,6.1,
14933,2.8,
14934,6.3,
14935,,
14936,6.9,
14937,,
14938,7.3,
14939,,
14940,,
14941,,
14942,,
14943,,
14944,7.8,
14945,,
14946,6.0,6.8
14947,,
14948,7.8,
14949,,
14950,,
14951,6.5,
14952,,
14953,,
14954,,
14955,,
14956,6.0,
14957,,
14958,6.5,
14959,,
14960,,
14961,9.0,
14962,,
14963,7.5,
14964,,
14965,,
14966,,
14967,,
14968,,
14969,,
14970,7.0,
14971,,
14972,5.2,1.1
14973,,
14974,,
14975,8.6,
14976,,
14977,,
14978,,
14979,7.2,7.0
14980,7.4,
14981,,
14982,,
14983,,
14984,,
14985,,7.7
14986,2.1,
14987,,
14988,,
14989,,
14990,,
14991,,
14992,,
14993,,
14994,,
14995,,
14996,,
14997,7.9,3.7
14998,7.6,8.0
14999,7.0,
15000,,
15001,,
15002,,
15003,,
15004,,
15005,6.1,
15006,,
15007,,
15008,3.5,
15009,,
15010,,
15011,6.1,5.4
15012,6.8,7.3
15013,,
15014,,
15015,,
15016,5.0,
15017,7.5,
15018,,
15019,3.5,
15020,7.6,6.5
15021,6.8,
15022,,
15023,,
15024,5.9,7.0
15025,,
15026,3.5,
15027,,
15028,,
15029,7.0,
15030,,
15031,5.1,
15032,,
15033,4.0,
15034,7.0,
15035,6.5,
15036,,
15037,,
15038,,
15039,7.3,4.4
15040,,
15041,,
15042,,
15043,5.5,
15044,5.3,5.0
15045,8.8,
15046,4.0,
15047,9.2,
15048,8.6,
15049,5.0,
15050,,
15051,8.9,
15052,,
15053,,
15054,,
15055,4.7,
15056,4.6,4.5
15057,,
15058,5.0,
15059,,
15060,,
15061,,
15062,,
15063,7.5,
15064,6.4,
15065,,
15066,,
15067,5.8,
15068,,
15069,5.6,
15070,6.6,
15071,,
15072,7.7,
15073,,
15074,6.9,
15075,,
15076,,
15077,3.9,
15078,,
15079,8.0,
15080,,
15081,,
15082,7.8,7.7
15083,8.9,
15084,5.4,
15085,,
15086,8.5,8.0
15087,,
15088,,
15089,,
15090,3.8,
15091,,
15092,6.8,
15093,6.7,
15094,6.0,
15095,8.3,
15096,,
15097,8.7,
15098,7.4,
15099,,
15100,9.1,
15101,,
15102,,
15103,7.4,7.5
15104,,
15105,,
15106,8.4,
15107,4.5,
15108,7.3,7.3
15109,8.0,
15110,,
15111,,
15112,7.6,8.4
15113,,
15114,,
15115,6.0,
15116,,
15117,,
15118,,
15119,,
15120,,
15121,,
15122,,
15123,,
15124,7.7,
15125,,
15126,,
15127,8.0,
15128,,
15129,,
15130,,
15131,5.5,4.1
15132,,
15133,,
15134,,
15135,,
15136,5.5,
15137,,
15138,,
15139,,
15140,,
15141,,
15142,,
15143,8.9,
15144,,
15145,7.0,7.7
15146,,
15147,,
15148,8.0,7.1
15149,8.0,
15150,6.2,
15151,,
15152,,
15153,,
15154,,
15155,7.5,
15156,,
15157,6.7,
15158,,
15159,5.3,
15160,,
15161,,
15162,,
15163,,
15164,,
15165,8.8,
15166,,
15167,,
15168,7.0,
15169,,
15170,,
15171,7.5,
15172,4.0,
15173,,
15174,7.3,
15175,,
15176,,
15177,,
15178,,
15179,7.0,
15180,2.0,
15181,8.5,
15182,,
15183,,
15184,,
15185,,
15186,6.1,
15187,,
15188,,
15189,4.6,
15190,,
15191,7.9,
15192,4.7,
15193,7.4,
15194,8.2,
15195,,
15196,,
15197,,
15198,5.0,
15199,8.5,
15200,4.0,
15201,8.6,
15202,,
15203,,
15204,,
15205,,
15206,,
15207,4.2,
15208,,
15209,7.2,4.0
15210,5.0,
15211,5.1,
15212,4.0,
15213,8.8,6.6
15214,,
15215,,
15216,,
15217,,
15218,,
15219,6.0,
15220,,
15221,6.5,
15222,,
15223,2.4,
15224,,
15225,6.4,
15226,,
15227,,
15228,3.1,
15229,,
15230,7.3,7.0
15231,7.0,
15232,6.7,7.0
15233,2.5,
15234,,
15235,,
15236,,
15237,,
15238,,
15239,7.5,
15240,6.7,6.7
15241,7.5,
15242,,
15243,7.2,8.1
15244,7.0,
15245,5.9,
15246,,
15247,,
15248,5.7,
15249,,
15250,4.0,
15251,7.8,
15252,,
15253,,
15254,,
15255,,
15256,,
15257,,
15258,7.9,
15259,,
15260,3.5,
15261,6.5,
15262,,
15263,,
15264,6.7,7.0
15265,,
15266,,
15267,,
15268,,
15269,,
15270,,
15271,4.5,
15272,6.7,
15273,,
15274,,
15275,,
15276,,
15277,,
15278,8.0,
15279,,
15280,,
15281,4.2,
15282,3.8,5.7
15283,,
15284,,
15285,,
15286,8.7,7.5
15287,,
15288,2.0,
15289,,
15290,,
15291,4.3,
15292,7.6,4.2
15293,,
15294,,
15295,,
15296,,
15297,,
15298,,
15299,2.1,
15300,,
15301,3.5,
15302,,
15303,,
15304,8.0,
15305,,
15306,,
15307,,
15308,6.0,
15309,,
15310,7.0,
15311,6.8,
15312,,
15313,7.0,
15314,6.6,
15315,6.8,
15316,,
15317,,
15318,8.5,
15319,,
15320,,
15321,,
15322,,
15323,,
15324,,
15325,,
15326,,
15327,6.0,
15328,6.5,8.0
15329,5.8,
15330,,
15331,9.4,
15332,,
15333,,
15334,7.8,8.0
15335,,
15336,,
15337,8.7,
15338,,
15339,5.0,
15340,7.0,7.1
15341,,
15342,8.8,
15343,,
15344,7.8,
15345,,
15346,,
15347,4.6,3.5
15348,7.1,7.0
15349,6.5,
15350,7.9,
15351,,
15352,,
15353,,
15354,,
15355,8.0,
15356,,
15357,,
15358,,
15359,6.8,
15360,4.8,
15361,,
15362,,
15363,,
15364,8.0,
15365,,
15366,,
15367,,
15368,,
15369,,
15370,,
15371,,
15372,6.0,
15373,,
15374,,
15375,,
15376,7.4,
15377,8.0,
15378,6.5,7.3
15379,,
15380,,
15381,,
15382,,
15383,,
15384,,
15385,6.7,6.6
15386,,
15387,7.1,6.9
15388,7.6,5.2
15389,,
15390,,
15391,7.4,7.5
15392,8.3,
15393,,
15394,8.0,
15395,1.0,
15396,7.3,
15397,9.2,
15398,3.5,
15399,,
15400,,
15401,,
15402,,
15403,,
15404,,
15405,,
15406,8.1,
15407,6.9,
15408,8.8,8.2
15409,,
15410,,
15411,4.8,
15412,6.6,
15413,7.1,6.6
15414,,
15415,,
15416,,
15417,,
15418,5.8,
15419,,
15420,,
15421,8.2,
15422,,
15423,,
15424,,
15425,7.0,
15426,,
15427,,
15428,7.2,
15429,7.0,6.6
15430,8.7,9.7
15431,4.5,
15432,5.1,
15433,8.0,8.3
15434,7.0,
15435,,
15436,,
15437,,
15438,,
15439,,
15440,5.8,
15441,,
15442,,
15443,,
15444,,
15445,7.9,7.9
15446,,
15447,,
15448,,
15449,,
15450,,
15451,6.7,
15452,,
15453,,
15454,,
15455,6.0,
15456,4.0,
15457,7.5,
15458,,
15459,,
15460,,
15461,,
15462,5.6,
15463,4.0,
15464,4.0,
15465,,
15466,,
15467,,
15468,,
15469,3.6,
15470,,
15471,,
15472,,
15473,,
15474,7.0,
15475,5.4,5.8
15476,,
15477,1.5,
15478,7.5,7.3
15479,,
15480,,
15481,,
15482,4.5,
15483,,
15484,8.0,8.0
15485,4.0,
15486,3.0,
15487,7.6,
15488,,
15489,,
15490,1.4,
15491,5.0,
15492,7.6,
15493,8.9,
15494,4.5,
15495,,
15496,,
15497,5.6,5.6
15498,,
15499,,
15500,6.4,
15501,,
15502,7.5,
15503,,
15504,,
15505,8.0,
15506,,
15507,,
15508,,
15509,,
15510,,
15511,,
15512,9.0,8.5
15513,,
15514,,
15515,6.4,
15516,,
15517,7.3,
15518,,
15519,,
15520,,
15521,6.5,4.1
15522,,
15523,,
15524,,
15525,8.0,
15526,,
15527,3.4,
15528,,
15529,,
15530,,
15531,4.4,
15532,,
15533,,
15534,,
15535,7.0,
15536,,
15537,,
15538,,
15539,,
15540,7.0,
15541,,
15542,8.0,7.2
15543,2.8,
15544,,
15545,,
15546,,
15547,,
15548,,
15549,,
15550,,
15551,,
15552,,
15553,,
15554,9.2,
15555,,
15556,,
15557,8.1,
15558,3.0,
15559,6.2,
15560,8.0,
15561,,
15562,,
15563,,
15564,,
15565,,
15566,,
15567,,
15568,6.4,
15569,,
15570,,
15571,,
15572,,
15573,8.4,7.8
15574,7.7,
15575,8.5,
15576,,
15577,,
15578,5.9,
15579,,
15580,,
15581,7.3,6.9
15582,,
15583,,
15584,,
15585,,
15586,,
15587,3.9,
15588,,
15589,,
15590,,
15591,,
15592,,
15593,,
15594,3.5,
15595,,
15596,,
15597,,
15598,,
15599,,
15600,6.1,
15601,,
15602,,
15603,6.8,
15604,,
15605,,
15606,,
15607,,
15608,,
15609,,
15610,2.0,
15611,,
15612,7.0,
15613,8.5,8.1
15614,7.6,
15615,,
15616,,
15617,6.9,
15618,,
15619,,
15620,,
15621,,
15622,,
15623,,
15624,,
15625,,
15626,5.8,7.8
15627,4.0,
15628,7.8,
15629,,
15630,,
15631,,
15632,,
15633,,
15634,,
15635,,
15636,,
15637,,
15638,7.8,
15639,,
15640,,
15641,,
15642,,
15643,7.6,
15644,,
15645,,
15646,,
15647,8.6,
15648,,
15649,3.2,
15650,,
15651,8.4,
15652,2.0,
15653,6.0,
15654,4.5,
15655,8.7,
15656,,
15657,,
15658,,
15659,6.2,6.4
15660,6.8,
15661,,
15662,,
15663,6.4,
15664,7.5,
15665,,
15666,6.2,6.8
15667,8.5,
15668,,
15669,7.0,
15670,,
15671,,
15672,,
15673,,
15674,,
15675,6.7,
15676,,
15677,,
15678,,
15679,,
15680,,
15681,,
15682,2.4,
15683,,
15684,,
15685,,
15686,,
15687,,
15688,,
15689,7.4,
15690,,
15691,,
15692,,
15693,,
15694,7.3,
15695,8.9,10.0
15696,,
15697,8.4,6.6
15698,,
15699,,
15700,7.3,5.9
15701,,
15702,7.4,
15703,,
15704,7.0,
15705,,
15706,,
15707,,
15708,,
15709,,
15710,7.1,7.1
15711,2.5,
15712,,
15713,,
15714,,
15715,4.8,
15716,6.4,7.7
15717,,
15718,,
15719,,
15720,,
15721,6.9,6.0
15722,8.7,
15723,,
15724,,
15725,,
15726,6.1,7.2
15727,,
15728,,
15729,,
15730,6.7,
15731,,
15732,,
15733,,
15734,,
15735,,
15736,,
15737,8.5,
15738,8.8,
15739,,
15740,,
15741,,
15742,,
15743,,
15744,7.0,
15745,,
15746,8.5,
15747,3.5,
15748,,
15749,,
15750,,
15751,,
15752,7.6,
15753,,
15754,,
15755,,
15756,5.0,
15757,,
15758,6.2,
15759,4.5,
15760,,
15761,,
15762,,
15763,,
15764,,
15765,5.3,5.3
15766,,
15767,4.5,2.8
15768,6.0,
15769,5.5,
15770,7.0,
15771,,
15772,7.0,
15773,5.3,5.2
15774,,
15775,5.5,
15776,,
15777,6.7,7.0
15778,7.5,
15779,5.7,6.4
15780,,
15781,,
15782,,
15783,,
15784,,
15785,,
15786,,
15787,,
15788,,
15789,4.0,
15790,,
15791,2.5,
15792,,
15793,,
15794,6.3,
15795,,
15796,,
15797,,
15798,,
15799,,
15800,,
15801,,
15802,,
15803,,
15804,6.5,5.6
15805,,
15806,,
15807,8.0,
15808,,
15809,,
15810,,
15811,8.6,
15812,,
15813,,
15814,7.9,
15815,8.9,
15816,,
15817,7.4,
15818,,
15819,7.3,
15820,,
15821,,
15822,8.4,
15823,,
15824,9.0,
15825,,
15826,,
15827,,
15828,,
15829,,
15830,,
15831,,
15832,4.3,3.4
15833,4.8,
15834,5.2,
15835,,
15836,,
15837,7.7,4.5
15838,,
15839,,
15840,,
15841,8.1,8.5
15842,,
15843,8.9,
15844,,
15845,,
15846,6.8,
15847,6.0,6.5
15848,,
15849,,
15850,,
15851,,
15852,,
15853,,
15854,4.0,
15855,,
15856,,
15857,,
15858,,
15859,,
15860,,
15861,4.8,4.0
15862,,
15863,7.3,
15864,,
15865,,
15866,8.0,
15867,,
15868,7.0,
15869,,
15870,7.0,
15871,,
15872,7.7,
15873,,
15874,,
15875,,
15876,4.5,
15877,,
15878,,
15879,,
15880,,
15881,,
15882,,
15883,,
15884,,
15885,8.1,
15886,7.0,
15887,,
15888,,
15889,7.3,5.9
15890,,
15891,,
15892,,
15893,4.8,
15894,,
15895,4.0,
15896,,
15897,,
15898,,
15899,7.8,7.6
15900,6.4,
15901,,
15902,8.6,
15903,,
15904,,
15905,5.0,
15906,,
15907,4.0,
15908,6.0,6.8
15909,7.3,
15910,,
15911,4.7,
15912,6.0,
15913,8.2,
15914,6.0,
15915,,
15916,5.8,
15917,8.2,
15918,6.0,
15919,,
15920,8.1,
15921,8.0,9.5
15922,,
15923,5.9,
15924,8.6,
15925,,
15926,8.3,7.5
15927,,
15928,4.4,
15929,,
15930,,
15931,6.8,
15932,,
15933,,
15934,,
15935,7.2,
15936,7.3,6.0
15937,,
15938,8.0,
15939,,
15940,,
15941,8.5,7.9
15942,,
15943,,
15944,7.3,
15945,,
15946,7.8,8.1
15947,,
15948,6.5,
15949,,
15950,4.3,
15951,6.0,
15952,6.8,
15953,6.4,7.3
15954,,
15955,8.3,7.6
15956,6.7,
15957,,
15958,,
15959,,
15960,,
15961,3.3,
15962,4.0,
15963,,
15964,5.5,
15965,,
15966,,
15967,,
15968,8.7,
15969,,
15970,,
15971,,
15972,,
15973,6.5,
15974,4.5,
15975,,
15976,,
15977,,
15978,,
15979,,
15980,,
15981,,
15982,6.5,4.6
15983,,
15984,4.5,
15985,,
15986,,
15987,7.7,
15988,7.0,
15989,,
15990,,
15991,,
15992,,
15993,,
15994,,
15995,6.0,
15996,,
15997,,
15998,7.6,
15999,,
16000,,
16001,,
16002,,
16003,,
16004,,
16005,7.7,
16006,,
16007,,
16008,,
16009,,
16010,8.0,
16011,,
16012,6.4,6.1
16013,,
16014,,
16015,,
16016,,
16017,,
16018,6.6,
16019,5.5,
16020,,
16021,7.1,
16022,,
16023,,
16024,,
16025,,
16026,,
16027,5.2,
16028,,
16029,,
16030,,
16031,,
16032,,
16033,,
16034,,
16035,7.1,7.3
16036,,
16037,,
16038,,
16039,,
16040,,
16041,,
16042,,
16043,,
16044,,
16045,,
16046,5.2,
16047,,
16048,,
16049,3.0,
16050,,
16051,6.8,7.3
16052,,
16053,,
16054,,
16055,,
16056,,
16057,,
16058,,
16059,8.6,8.7
16060,,
16061,,
16062,,
16063,4.2,1.9
16064,,
16065,,
16066,6.5,
16067,,
16068,,
16069,,
16070,7.0,7.1
16071,,
16072,,
16073,,
16074,7.0,
16075,,
16076,,
16077,,
16078,8.8,
16079,,
16080,,
16081,,
16082,,
16083,,
16084,,
16085,,
16086,,
16087,,
16088,,
16089,,
16090,,
16091,,
16092,6.4,
16093,,
16094,,
16095,,
16096,,
16097,,
16098,,
16099,,
16100,7.0,
16101,9.0,
16102,,
16103,,
16104,,
16105,,
16106,,
16107,,
16108,,
16109,,
16110,,
16111,,
16112,4.4,
16113,7.9,7.9
16114,,
16115,,
16116,,
16117,,
16118,,
16119,7.0,
16120,7.0,
16121,,
16122,6.4,
16123,8.8,
16124,7.8,
16125,9.0,
16126,6.4,
16127,,
16128,,
16129,5.7,
16130,7.2,8.4
16131,,
16132,9.1,
16133,6.5,
16134,,
16135,,
16136,5.9,
16137,5.5,6.7
16138,,
16139,,
16140,,
16141,,
16142,,
16143,,
16144,,
16145,8.0,
16146,5.5,5.7
16147,,
16148,,
16149,7.0,
16150,3.6,
16151,8.2,8.0
16152,,
16153,6.8,
16154,,
16155,8.1,
16156,,
16157,,
16158,,
16159,,
16160,8.0,
16161,,
16162,,
16163,,
16164,,
16165,,
16166,2.0,
16167,,
16168,,
16169,8.8,
16170,,
16171,,
16172,,
16173,,
16174,,
16175,5.9,
16176,,
16177,,
16178,,
16179,,
16180,8.0,
16181,5.2,
16182,8.3,
16183,,
16184,7.2,6.8
16185,,
16186,,
16187,5.5,
16188,,
16189,,
16190,,
16191,,
16192,,
16193,,
16194,,
16195,,
16196,,
16197,,
16198,6.8,
16199,,
16200,,
16201,,
16202,,
16203,,
16204,,
16205,7.5,7.2
16206,,
16207,,
16208,7.6,
16209,,
16210,,
16211,,
16212,7.3,
16213,3.4,
16214,,
16215,3.2,
16216,,
16217,,
16218,,
16219,8.6,8.4
16220,,
16221,6.3,
16222,,
16223,8.0,
16224,,
16225,,
16226,,
16227,,
16228,8.7,
16229,,
16230,,
16231,,
16232,4.9,4.1
16233,,
16234,,
16235,,
16236,9.3,
16237,5.6,5.5
16238,,
16239,,
16240,,
16241,,
16242,,
16243,,
16244,,
16245,,
16246,,
16247,,
16248,7.0,
16249,6.9,3.7
16250,7.9,
16251,,
16252,,
16253,,
16254,6.3,6.8
16255,,
16256,,
16257,9.0,8.5
16258,,
16259,,
16260,,
16261,,
16262,5.9,
16263,,
16264,5.5,
16265,6.0,
16266,4.3,
16267,,
16268,6.0,6.1
16269,4.7,
16270,,
16271,,
16272,,
16273,,
16274,,
16275,2.5,
16276,7.7,8.1
16277,,
16278,,
16279,,
16280,,
16281,,
16282,,
16283,7.7,8.3
16284,8.1,
16285,,
16286,6.1,
16287,,
16288,7.5,6.9
16289,,
16290,4.7,
16291,,
16292,,
16293,,
16294,,
16295,2.9,
16296,3.0,
16297,,
16298,,
16299,,
16300,4.8,
16301,7.4,7.3
16302,,
16303,,
16304,1.4,
16305,,
16306,,
16307,6.0,
16308,,
16309,5.0,
16310,,
16311,,
16312,,
16313,,
16314,,
16315,7.0,6.6
16316,5.7,2.9
16317,,
16318,4.0,
16319,7.4,7.3
16320,,
16321,,
16322,,
16323,,
16324,,
16325,,
16326,7.1,
16327,,
16328,7.3,7.0
16329,,
16330,8.2,6.9
16331,,
16332,,
16333,2.0,
16334,,
16335,,
16336,6.5,
16337,,
16338,,
16339,6.4,
16340,7.7,
16341,,
16342,,
16343,,
16344,,
16345,,
16346,3.5,
16347,,
16348,,
16349,,
16350,,
16351,,
16352,,
16353,,
16354,,
16355,,
16356,,
16357,3.0,
16358,8.5,8.1
16359,,
16360,,
16361,,
16362,,
16363,3.0,
16364,,
16365,,
16366,,
16367,,
16368,,
16369,,
16370,6.9,
16371,,
16372,6.3,5.9
16373,,
16374,,
16375,,
16376,3.5,
16377,,
16378,,
16379,,
16380,,
16381,8.1,8.1
16382,7.7,
16383,,
16384,,
16385,7.0,
16386,,
16387,,
16388,,
16389,,
16390,,
16391,,
16392,,
16393,4.6,6.1
16394,,
16395,,
16396,,
16397,3.0,
16398,,
16399,,
16400,,
16401,,
16402,,
16403,,
16404,,
16405,,
16406,8.3,
16407,4.8,
16408,,
16409,8.0,
16410,8.0,
16411,,
16412,4.3,6.0
16413,,
16414,7.5,
16415,,
16416,,
16417,,
16418,6.3,
16419,7.0,
16420,6.1,5.3
16421,,
16422,,
16423,,
16424,,
16425,,
16426,9.0,8.8
16427,,
16428,8.4,
16429,,
16430,,
16431,6.0,3.6
16432,7.9,
16433,6.3,
16434,5.2,
16435,,
16436,,
16437,,
16438,,
16439,,
16440,,
16441,,
16442,6.3,6.7
16443,,
16444,9.0,
16445,,
16446,4.8,
16447,,
16448,,
16449,6.1,
16450,,
16451,,
16452,,
16453,,
16454,,
16455,,
16456,7.5,6.7
16457,,
16458,7.0,
16459,,
16460,,
16461,,
16462,,
16463,,
16464,,
16465,,
16466,,
16467,,
16468,,
16469,,
16470,,
16471,,
16472,,
16473,,
16474,,
16475,,
16476,,
16477,4.3,
16478,,
16479,,
16480,,
16481,,
16482,4.3,1.9
16483,,7.0
16484,,
16485,,
16486,6.5,
16487,,
16488,,
16489,,
16490,7.0,
16491,,
16492,,
16493,,
16494,,
16495,4.0,
16496,,
16497,7.0,
16498,,
16499,7.8,
16500,5.6,5.6
16501,,
16502,,
16503,,
16504,3.9,4.6
16505,,
16506,7.2,
16507,,
16508,,
16509,5.8,
16510,6.1,
16511,5.2,
16512,6.0,
16513,5.5,
16514,,
16515,,
16516,,
16517,5.2,7.2
16518,,
16519,8.1,
16520,,
16521,5.0,5.8
16522,,
16523,7.5,
16524,,
16525,6.0,
16526,6.0,
16527,,
16528,,
16529,,
16530,,
16531,,
16532,6.0,
16533,5.9,
16534,7.3,
16535,,
16536,5.2,
16537,6.1,9.0
16538,6.8,
16539,,
16540,,
16541,,
16542,,
16543,,
16544,,
16545,,
16546,,
16547,,
16548,,
16549,,
16550,8.3,
16551,7.0,
16552,,
16553,6.2,7.0
16554,,
16555,8.2,
16556,,
16557,5.0,
16558,,
16559,,
16560,,
16561,,
16562,,
16563,,
16564,,
16565,,
16566,,
16567,,
16568,,
16569,5.7,
16570,,
16571,,
16572,7.8,
16573,,
16574,,
16575,,
16576,6.5,
16577,,
16578,6.2,
16579,4.5,
16580,,
16581,7.0,6.7
16582,7.2,7.7
16583,,
16584,,
16585,6.0,
16586,,
16587,,
16588,7.1,
16589,5.0,
16590,4.0,
16591,8.7,
16592,3.5,
16593,,
16594,5.5,
16595,6.1,5.1
16596,5.9,
16597,,
16598,,
16599,,
16600,,
16601,,
16602,,
16603,,
16604,8.7,
16605,8.1,
16606,,
16607,,
16608,,
16609,,
16610,,
16611,,
16612,6.0,
16613,,
16614,,
16615,7.9,
16616,,
16617,,
16618,7.2,
16619,,
16620,,
16621,8.0,
16622,,
16623,,
16624,,
16625,9.1,
16626,,
16627,,
16628,2.6,2.3
16629,4.2,
16630,,
16631,5.5,
16632,,
16633,,
16634,,
16635,,
16636,,
16637,,
16638,6.0,
16639,3.5,
16640,,
16641,6.1,
16642,,
16643,,
16644,6.5,9.0
16645,7.7,
16646,,
16647,,
16648,6.8,
16649,,
16650,,
16651,,
16652,8.5,
16653,,
16654,7.0,
16655,,
16656,,
16657,8.5,
16658,,
16659,4.6,
16660,,
16661,,
16662,,
16663,,
16664,,
16665,,
16666,4.5,
16667,,
16668,,
16669,,
16670,8.9,
16671,,
16672,,
16673,,
16674,,
16675,,
16676,7.1,
16677,,
16678,,
16679,,
16680,,
16681,,
16682,8.4,
16683,,
16684,,
16685,,
16686,,
16687,3.1,4.6
16688,,
16689,,
16690,,
16691,,
16692,,
16693,,
16694,7.4,7.4
16695,,
16696,,
16697,,
16698,,
16699,,
16700,,
16701,6.4,
16702,,
16703,,
16704,,
16705,,
16706,,
16707,,
16708,5.0,
16709,,
16710,,
16711,,
16712,,
16713,,
16714,8.8,7.7
16715,,
16716,,
16717,,
16718,,
16719,,
16720,,
16721,,
16722,,
16723,,
16724,7.0,
16725,,
16726,,
16727,,
16728,,
16729,,
16730,,
16731,,
16732,,
16733,,
16734,,
16735,,
16736,,
16737,,
16738,,
16739,7.7,7.5
16740,,
16741,,
16742,,
16743,,
16744,,
16745,,
16746,,
16747,,
16748,,
16749,,
16750,7.4,7.3
16751,,
16752,,
16753,,
16754,,
16755,,
16756,,
16757,5.9,
16758,,
16759,8.0,
16760,,
16761,7.0,
16762,7.5,4.3
16763,7.8,3.7
16764,,
16765,7.3,
16766,9.0,
16767,,
16768,,
16769,,
16770,,
16771,,
16772,,
16773,,
16774,,
16775,3.7,
16776,7.8,
16777,,
16778,6.5,5.9
16779,8.0,
16780,,
16781,6.0,
16782,3.1,
16783,,
16784,,
16785,,
16786,,
16787,,
16788,,
16789,,
16790,,
